listing_id,review_id,date,reviewer_id
17365995,469313037,2019-06-14,109912205
19114739,406816507,2019-01-31,131857606
27616131,409575285,2019-02-08,38528635
166177,94990155,2016-08-17,36536203
9853928,256964355,2018-04-24,38508970
37220936,622152482,2020-04-10,343460026
13482331,595473449,2020-01-20,317414056
3229716,57981840,2015-12-30,42952978
9370370,98566116,2016-08-31,9194190
40463282,589584783,2020-01-06,158671802
23188071,425416663,2019-03-18,240215753
1958315,400897088,2019-01-13,80784669
419373,149721598,2017-05-05,27522117
553026,335398571,2018-10-12,18550765
4860428,271109021,2018-05-31,71239877
40960307,643634391,2020-07-28,70890267
6464393,103765621,2016-09-24,93603779
15462858,593532024,2020-01-16,327266709
6652005,207463041,2017-10-29,112157098
13821135,96235865,2016-08-22,21170789
38973832,568429918,2019-11-24,162371896
9904315,541027730,2019-10-04,110795727
15328823,227822906,2018-01-16,159173625
21644783,307041224,2018-08-13,29483899
27093891,349254462,2018-11-16,130993610
21087620,216807801,2017-12-05,39138147
15268654,135587207,2017-03-05,48026156
2467139,586945108,2020-01-02,121637874
36566497,564695249,2019-11-16,307328331
31567196,570412013,2019-11-29,244789308
21887016,222605289,2017-12-30,66383376
17322536,202150842,2017-10-10,20940318
11150867,152528112,2017-05-17,55970608
25135765,483622913,2019-07-07,77116129
42863532,660305556,2020-09-04,226527198
5282128,705564150,2020-10-31,275994894
44228730,642576654,2020-07-26,100682200
13378820,150328161,2017-05-07,66502505
652430,361713554,2018-12-24,218783383
649095,31954427,2015-05-12,16075062
33021503,636299720,2020-07-09,31377134
30102447,457409291,2019-05-24,209976818
10240601,607152344,2020-02-17,195202883
13482263,96500513,2016-08-23,56063935
28063043,433981833,2019-04-07,8048203
11156442,477460768,2019-06-28,53881333
5931124,32564000,2015-05-19,31785767
20150102,177862913,2017-08-04,69250142
20783274,242996961,2018-03-14,144443874
16570331,130989228,2017-02-09,18094865
16453800,154378048,2017-05-24,9916417
30491645,409816118,2019-02-08,120722803
14276591,134996884,2017-03-02,23720680
39501013,633525506,2020-06-30,109450637
4820897,442507090,2019-04-23,35486746
14040202,414655535,2019-02-20,49369124
8251221,215044365,2017-11-27,35805296
20564717,542957036,2019-10-06,114887600
24815808,523721304,2019-09-04,25851539
44264947,658870371,2020-08-31,54149335
26449125,609995922,2020-02-23,444472
6192931,51609658,2015-10-22,39473987
317380,173499516,2017-07-23,111869856
15701186,714757253,2020-12-11,7041698
30814712,457060893,2019-05-23,256032674
12461578,107597090,2016-10-11,97374298
24847748,423853649,2019-03-15,64724261
4900323,271703813,2018-06-02,16741039
10636588,188830936,2017-08-30,109968220
13799836,588977061,2020-01-05,1727815
2292211,70968410,2016-04-22,26575418
5102155,272280177,2018-06-03,124426004
1804298,75096955,2016-05-18,55875396
15289231,106687109,2016-10-07,72065532
5567361,61749621,2016-02-08,47481800
26913574,596951984,2020-01-24,221209585
2272595,253684049,2018-04-15,67575297
24803407,520444309,2019-08-30,4560620
13444964,183518569,2017-08-17,13246110
32358785,724640310,2021-01-16,160659056
9045876,465896217,2019-06-08,245661489
26955734,575561971,2019-12-10,238964094
42978235,621703485,2020-04-03,252460260
34932454,466529887,2019-06-09,265327372
8895791,128733864,2017-01-27,34663362
2797133,21630706,2014-10-20,22405336
10913327,158336527,2017-06-06,122045488
6110739,409596636,2019-02-08,11828486
24799677,263305488,2018-05-11,28307555
27280318,331768422,2018-10-03,140475551
16271771,456727672,2019-05-22,175857766
36002501,555688256,2019-10-27,295633467
17984831,211190916,2017-11-12,155126091
591918,107359191,2016-10-10,29521044
2716091,105786486,2016-10-02,6685939
24844560,502855867,2019-08-05,243793567
10023455,136036506,2017-03-07,109778219
37694287,599378663,2020-01-29,250663043
8647041,424267349,2019-03-16,131834681
8769212,132114693,2017-02-15,32404983
33854066,637869153,2020-07-13,243488299
5965946,199699114,2017-10-02,139661985
34426829,464587677,2019-06-06,69655881
14557923,265553417,2018-05-17,48179362
3955083,134598966,2017-02-28,102707525
19059929,365004430,2018-12-31,52558612
6211581,641298084,2020-07-23,182594303
4494729,342368423,2018-10-28,116384847
24328617,363247776,2018-12-28,61783828
12441209,265184331,2018-05-16,107505371
21824798,647956089,2020-08-08,143743509
15813596,335898423,2018-10-13,127081744
40185430,591725875,2020-01-11,324441549
20272986,261130237,2018-05-06,33910909
33375266,578114476,2019-12-16,160611725
18159452,410060238,2019-02-09,57786369
19663565,218737859,2017-12-14,157580454
3982131,237550686,2018-02-23,156605578
8489203,493450163,2019-07-22,103225265
11169975,133193442,2017-02-20,6846086
37384724,542152330,2019-10-06,67645945
15967392,142488977,2017-04-08,119667174
13432933,140970509,2017-04-01,63825201
4276532,247181457,2018-03-27,1031546
11058965,469318138,2019-06-14,156343054
35444394,710208571,2020-11-21,81464013
2199189,591471207,2020-01-11,314513006
7922785,305137523,2018-08-11,185347403
27102666,435089440,2019-04-09,249676006
2274094,246699226,2018-03-26,52513677
34166102,588680247,2020-01-04,134000854
11175826,231427866,2018-02-01,151437798
578267,77526222,2016-06-01,66446810
25413754,603488426,2020-02-09,236742286
11096801,75037633,2016-05-18,44900422
2810629,34056781,2015-06-04,29560448
15485880,251736746,2018-04-08,5113792
5235992,548238186,2019-10-17,4000638
16337221,243990690,2018-03-17,123582378
21148072,499357815,2019-07-31,7551572
23871522,288082174,2018-07-09,77605036
40007606,705741581,2020-11-01,7678483
29148155,507410320,2019-08-11,256065516
12235777,193651533,2017-09-14,97651823
39245542,729148759,2021-02-06,252267263
2488829,311364461,2018-08-21,154674631
2348240,154673748,2017-05-25,70671954
30811468,482258222,2019-07-06,92050425
32763461,462064592,2019-06-01,9179214
33957965,649785866,2020-08-11,330820226
21643714,245313313,2018-03-21,64033590
15983139,528726909,2019-09-13,84977123
25374487,536396594,2019-09-26,17641687
4398942,65564872,2016-03-15,23630865
26451699,554947423,2019-10-27,182183345
15990083,431802443,2019-04-01,2148190
6489423,129021695,2017-01-28,110753638
13051365,218842120,2017-12-15,130350469
17235569,171441024,2017-07-17,11425884
14412992,208346295,2017-11-01,29551867
7601841,110008304,2016-10-23,41102014
13245783,110880402,2016-10-29,29980877
23045588,452603784,2019-05-13,111920931
26761753,368808078,2019-01-08,79037710
12348751,87105776,2016-07-18,47480465
1228619,308876942,2018-08-17,68165
2672598,360071934,2018-12-19,191061254
2694274,638428190,2020-07-15,279000043
25832733,410355547,2019-02-10,89397863
36525493,592241657,2020-01-12,153690389
28927765,543708515,2019-10-08,1411999
22746106,421799835,2019-03-10,17803683
2130431,62003278,2016-02-10,23340814
22349792,225287042,2018-01-06,140071444
5485368,44685007,2015-08-28,22773557
3415435,21629214,2014-10-20,22323968
19610503,250448465,2018-04-05,176594061
31291146,435000131,2019-04-09,187700447
32199799,484738712,2019-07-09,21695573
2560321,34230479,2015-06-06,9835055
8964674,167509508,2017-07-07,99498723
10083652,137891508,2017-03-18,52181706
27100745,417763570,2019-02-28,54595267
16367033,144352604,2017-04-15,108870488
9735494,342713561,2018-10-29,144291674
24681173,510304199,2019-08-16,63683477
880594,128968804,2017-01-28,17935226
13144615,243518466,2018-03-16,2723460
9952317,121192488,2016-12-15,53142195
2938059,169248600,2017-07-12,4812058
33588748,502457681,2019-08-04,110677572
11296194,421809071,2019-03-10,236841115
1974039,557214756,2019-10-31,78778364
14429763,183973977,2017-08-18,2980548
29079293,507333620,2019-08-11,3543275
39923670,617299484,2020-03-12,74787566
23959137,629024437,2020-06-12,75682484
6168219,405466049,2019-01-27,68486094
866871,214195747,2017-11-25,111221558
2092008,416790209,2019-02-25,115015298
21314308,297998100,2018-07-28,201096531
39992510,597554918,2020-01-25,7459741
13263748,528506970,2019-09-13,17021501
38486314,701163306,2020-10-17,237454631
19567618,167076475,2017-07-05,138643835
2487128,51119740,2015-10-18,961013
10257549,127584561,2017-01-19,42906218
13357464,323049248,2018-09-14,56897716
8742559,227681196,2018-01-15,164058211
20128977,236760025,2018-02-20,27043085
4801122,167046535,2017-07-05,14452975
2556028,12716180,2014-05-09,13175780
40044405,568003419,2019-11-23,283939534
1994079,471822006,2019-06-18,188250313
18022636,255741863,2018-04-21,37140247
10462453,487838937,2019-07-14,29214324
18087060,519593594,2019-08-29,286179226
8480980,61086588,2016-01-31,54017964
32972160,543147831,2019-10-07,209516673
30217801,578391694,2019-12-17,310594995
13899934,90206891,2016-07-31,74208506
6345035,53293379,2015-11-07,47762042
653458,149813598,2017-05-06,27125532
35119296,633006845,2020-06-28,348635234
16861128,346005885,2018-11-07,17430272
8388864,355019206,2018-12-02,1343602
10174637,245950199,2018-03-24,64478377
16271062,605770489,2020-02-15,15930299
43939272,671783834,2020-10-06,337086305
17179683,474537966,2019-06-23,265376104
3112872,20808518,2014-10-05,8308939
4430864,37334152,2015-07-06,31636213
38095557,520918227,2019-08-31,290042077
5799932,429256886,2019-03-27,42497444
24369797,706221876,2020-11-02,99923236
17080747,368110380,2019-01-06,218967165
37661812,570991385,2019-11-30,226235728
19359900,368848933,2019-01-08,146341300
7950368,150619186,2017-05-08,51694367
1640995,534439090,2019-09-22,249177015
5984246,310749416,2018-08-20,11102554
21050717,244144402,2018-03-18,120210720
8247969,109096061,2016-10-19,10951342
7137090,359561435,2018-12-17,189867992
40770086,587001881,2020-01-02,236410025
28057279,414427811,2019-02-19,16130237
38235003,722333588,2021-01-06,365166230
11427135,77640288,2016-06-02,17492485
26342162,356382778,2018-12-08,148593003
1070274,57868119,2015-12-30,15626352
6444585,208416363,2017-11-01,150276799
22468800,527034142,2019-09-10,219330737
12034141,521599884,2019-09-01,26232782
8609130,211250973,2017-11-12,33686682
9634963,261131441,2018-05-06,65035298
23454120,619516538,2020-03-17,8905686
12030834,285208931,2018-07-03,3607271
34071700,616458751,2020-03-09,44352661
26909350,571386402,2019-12-01,40276718
6847265,96049521,2016-08-21,25274276
2665996,498014047,2019-07-29,161305280
17261922,268613418,2018-05-25,165512882
4152752,580330586,2019-12-22,8007420
33301118,467243291,2019-06-10,184400551
31879887,615781320,2020-03-08,780658
7687977,309736623,2018-08-18,106959562
28507916,353272356,2018-11-27,9618831
6966816,525624237,2019-09-08,37054324
35088509,610065461,2020-02-23,333055296
22226840,526915989,2019-09-09,117675446
43472312,632912037,2020-06-28,117414832
39599755,584172093,2019-12-29,4344588
35698871,475979735,2019-06-25,17359990
22087812,575257369,2019-12-09,112088439
19750039,252221519,2018-04-09,104259915
15270287,337521385,2018-10-16,85193393
2100757,474910024,2019-06-23,237243418
24411927,280939354,2018-06-24,5546709
27741792,718041605,2020-12-25,61210739
4681714,335034592,2018-10-11,23882291
837503,21592957,2014-10-20,20493989
34080081,486853270,2019-07-13,50712270
24852569,556743919,2019-10-30,6633766
38753637,595741745,2020-01-20,128004868
10081062,347153605,2018-11-11,168326698
16645717,559511945,2019-11-04,219121773
18847331,536885569,2019-09-27,76815766
11601994,572610477,2019-12-03,151625290
40467606,593896947,2020-01-17,94057608
14438950,468688270,2019-06-13,148002850
22547598,582670356,2019-12-27,32890551
62891,1689549,2012-07-12,2399043
22475432,665988122,2020-09-20,288616172
32580074,458045986,2019-05-25,7910446
19457254,204580851,2017-10-18,16017887
1297489,31069756,2015-05-01,31520810
17329090,282536743,2018-06-27,157662786
41625671,607517771,2020-02-17,211145920
1985218,283498719,2018-06-30,101900736
7789152,221442627,2017-12-26,54302805
14421092,209022779,2017-11-04,155597903
44464920,717193864,2020-12-21,60277271
1818221,151298389,2017-05-12,115977644
34684755,491747919,2019-07-20,141421358
35856660,535747671,2019-09-25,25026621
5157612,556288834,2019-10-29,28986580
29034966,546403744,2019-10-13,133284040
17451815,296901366,2018-07-26,126214569
8446666,232110897,2018-02-04,129724752
9904641,71985485,2016-04-30,60894916
7909813,86693518,2016-07-17,56968933
7388707,243653592,2018-03-16,14164767
22488321,672011346,2020-10-07,8372161
4399811,110151069,2016-10-24,88554434
32057469,456267738,2019-05-21,128737669
3139518,132729518,2017-02-19,3557489
23676144,562025255,2019-11-10,170895817
5744888,438575105,2019-04-17,7680519
4469650,338503764,2018-10-19,192300933
15166902,213165465,2017-11-20,31759135
33363084,640019096,2020-07-19,244535396
16366019,178141663,2017-08-05,20175130
19160175,711472526,2020-11-26,224154442
21622794,291814445,2018-07-16,2433082
5012100,477061040,2019-06-27,172364844
27155028,575775548,2019-12-11,11782915
6270020,34988328,2015-06-14,32491719
6192931,71117697,2016-04-23,334900
17345213,617749424,2020-03-13,267006441
18193433,235335282,2018-02-16,7440906
2774788,20668802,2014-10-03,18297432
28359897,425059092,2019-03-17,56270453
3100156,15051263,2014-07-01,2353891
1141559,175198877,2017-07-28,129058122
41647363,640321717,2020-07-19,63811436
20787624,365026793,2019-01-01,28197327
11549838,348389404,2018-11-13,196387217
10054543,162586429,2017-06-21,52744894
421001,191745806,2017-09-08,26906845
14889907,207278251,2017-10-29,106291422
14750135,215334358,2017-11-29,159810510
44350115,710583453,2020-11-22,121034522
27134966,530718902,2019-09-16,19460039
22950214,456729916,2019-05-22,23702312
34940997,479194631,2019-06-30,63308964
1957096,199840553,2017-10-03,80090076
18540307,204798165,2017-10-20,83677088
32683422,609247743,2020-02-22,269833118
11813318,456740539,2019-05-22,110172070
10885227,109595533,2016-10-22,49489582
30955143,470373092,2019-06-16,32937170
1591494,97864878,2016-08-28,14083105
37971389,709401354,2020-11-16,169052533
10102438,97092231,2016-08-25,88063345
34309993,575416659,2019-12-10,299517172
21056884,418176415,2019-03-01,240883120
897942,15907186,2014-07-18,11065369
1970697,264992253,2018-05-15,7163993
39355788,578892148,2019-12-19,301185747
22749701,234084453,2018-02-11,19411942
6605220,435695679,2019-04-11,75708981
5462296,450404426,2019-05-09,15972788
7858468,92238824,2016-08-08,86690311
4152752,41264953,2015-08-05,39287116
23192362,520698864,2019-08-31,172328547
16754732,144888819,2017-04-16,25969977
4711721,156582047,2017-05-31,56517363
25179177,415582768,2019-02-23,133356636
24612188,276805647,2018-06-15,151783260
18806239,281494197,2018-06-25,188863082
8463521,106005098,2016-10-03,61798638
10730455,270555883,2018-05-29,151284391
26411088,451159906,2019-05-11,243323949
29282193,480247277,2019-07-02,27347128
16420901,442348156,2019-04-23,6271234
14804682,154799222,2017-05-26,37113702
9708577,301634238,2018-08-04,191152514
15402709,275040975,2018-06-10,73801012
5688664,124659403,2017-01-02,94522382
2608324,39111414,2015-07-20,5168843
5267718,199597901,2017-10-02,121987015
439051,3131755,2012-12-21,1785516
9223731,82717159,2016-06-29,77400281
17787397,228552717,2018-01-20,17663071
1728339,626438907,2020-05-27,346772364
9122065,82480177,2016-06-27,40303430
2365459,124579103,2017-01-02,78778201
8529631,576760658,2019-12-14,192740841
26626147,412751630,2019-02-16,225122640
14441627,508845082,2019-08-13,104531427
12880843,343905220,2018-11-02,113620526
36165060,494071292,2019-07-23,278210585
33625519,453205441,2019-05-15,23808552
23556525,296728919,2018-07-26,99337438
4561478,75580681,2016-05-22,50448408
24863573,484009312,2019-07-08,232560443
9481446,84940386,2016-07-09,49140115
4678644,201787576,2017-10-09,144786959
28996744,357924414,2018-12-12,22634634
14560160,359993016,2018-12-18,230639184
38257179,543989928,2019-10-09,6491939
3666753,22110105,2014-10-30,20486575
288141,566374651,2019-11-19,82335564
9725828,341926308,2018-10-28,64328481
13228147,110323254,2016-10-25,47275693
22452278,556854970,2019-10-30,57992590
26294897,310778839,2018-08-20,128276978
4338074,571609899,2019-12-01,93593522
17076467,172459757,2017-07-21,57568151
38696580,623833313,2020-05-03,155992929
24216669,470420193,2019-06-16,148119731
13385996,146475077,2017-04-23,84623505
45510110,705847997,2020-11-01,206748813
2816136,107760987,2016-10-12,92178208
24565811,601281500,2020-02-03,19350809
37855586,560970919,2019-11-08,50305978
14671838,198054736,2017-09-28,147993067
17631880,451641535,2019-05-12,235639824
23185956,597432112,2020-01-25,200018854
21231068,527362622,2019-09-10,5133282
22872105,449767075,2019-05-07,254147251
43559840,707132133,2020-11-07,284877140
1457239,138920760,2017-03-22,116612156
19277857,326800710,2018-09-23,135538352
4090316,403025071,2019-01-20,29112252
2274268,23182959,2014-11-24,15252495
30952688,366208930,2019-01-02,174430281
42952339,620698973,2020-03-23,222641792
36072501,610994650,2020-02-25,55812211
23084325,656366798,2020-08-25,50209525
18322485,214157764,2017-11-25,154192576
2121252,552650495,2019-10-22,21154660
11312005,162945092,2017-06-23,109863325
272026,117305090,2016-12-06,88684522
12003458,552735101,2019-10-22,32203028
3693148,103066981,2016-09-20,63205835
22833902,716482380,2020-12-19,93049614
35331997,480652111,2019-07-03,269285852
37808592,534863794,2019-09-23,8766878
501693,122283465,2016-12-22,23716921
34418291,549310314,2019-10-18,30694564
8979072,155110765,2017-05-27,63998564
15748953,275830259,2018-06-12,74870854
1644892,147558311,2017-04-27,14845691
417685,49091095,2015-10-01,26237414
16532932,355321257,2018-12-03,50945142
19722331,589403601,2020-01-05,62159615
31799667,542255383,2019-10-06,176226904
10728663,159704615,2017-06-11,131211766
22449860,270027807,2018-05-28,24920712
728372,156229642,2017-05-29,112720111
7896796,282337890,2018-06-27,178142203
16106548,255307855,2018-04-20,12682021
6440830,200657837,2017-10-06,12086132
29699690,435650036,2019-04-11,10366694
231194,559080617,2019-11-03,28064042
4794770,414378915,2019-02-19,182669099
1706631,14143422,2014-06-13,10759645
6475846,49199254,2015-10-01,13254673
90666,352499932,2018-11-25,1492077
22729219,349155739,2018-11-16,157202471
8768773,115223181,2016-11-22,103079360
6086473,53679765,2015-11-11,12989949
16681141,145583602,2017-04-18,117759411
19682701,416556554,2019-02-24,100442577
18289384,477712154,2019-06-28,3499604
31121555,476643166,2019-06-26,4462892
9433068,228334318,2018-01-19,18507426
23537978,550712903,2019-10-19,5410559
46602559,715902654,2020-12-16,140140780
45739063,729949291,2021-02-08,54875228
25530754,330062878,2018-09-30,169674123
428338,36850393,2015-07-02,13800789
25403000,442075686,2019-04-22,13166182
42852338,634342480,2020-07-03,275782573
2201384,164180609,2017-06-26,121935403
15678277,705926072,2020-11-01,363383739
5530885,174255154,2017-07-25,2882633
27716333,438651147,2019-04-17,61648902
4464508,51500955,2015-10-20,1370876
14753251,196226108,2017-09-22,101385120
17531292,291834535,2018-07-16,199457349
17610490,240713093,2018-03-05,24327324
13905496,601324322,2020-02-03,8514810
29001409,550655467,2019-10-19,23028553
29923354,493843006,2019-07-23,276868234
3901965,244683644,2018-03-19,121726272
4791498,587478787,2020-01-03,211648149
3870691,355440506,2018-12-04,62298475
20900545,258721040,2018-04-29,83298645
2162251,143260264,2017-04-10,86508341
32727571,631861041,2020-06-24,198936666
13688387,531064727,2019-09-16,283680052
15239088,122617017,2016-12-24,107697937
27337589,461438561,2019-05-31,1459460
5464143,476781766,2019-06-27,221757209
34262714,613568872,2020-03-02,287047874
20708071,221681015,2017-12-27,157924664
19915641,234745314,2018-02-14,48626869
877647,10079471,2014-01-29,2657969
31739679,451767202,2019-05-12,45754078
26373825,460288171,2019-05-29,42710918
16005093,556244098,2019-10-29,7914756
29233290,359051422,2018-12-16,212810872
6664471,494835464,2019-07-25,43724195
5964843,86407181,2016-07-16,75203480
15782096,188515918,2017-08-29,105863581
10165064,348616540,2018-11-14,27675975
34995032,468252875,2019-06-12,64918493
23997323,330433866,2018-09-30,142266961
6952120,61289791,2016-02-02,18890681
15302872,225575517,2018-01-07,66262760
22976164,238818686,2018-02-27,120645956
486913,601450556,2020-02-03,330581664
14686220,240870805,2018-03-06,52230875
34072158,661241507,2020-09-06,66392196
159854,49209520,2015-10-02,36937835
6421189,53510123,2015-11-09,2882334
36921181,528311893,2019-09-13,11027115
21435743,411357710,2019-02-12,49014157
11472656,220608220,2017-12-23,29806456
19069258,426799113,2019-03-22,165009079
14616342,540647132,2019-10-03,127131754
31160053,582494099,2019-12-27,34247127
2092643,12458559,2014-05-03,12080409
11663484,131980098,2017-02-15,82683530
19134548,257994512,2018-04-28,124185329
9239802,237161599,2018-02-21,25911988
21777799,233059738,2018-02-07,48943482
22000430,564779846,2019-11-16,1597576
4338074,570382678,2019-11-29,75290809
14290839,229197819,2018-01-22,25880607
1197075,14649472,2014-06-23,16630783
277138,34812361,2015-06-12,31369644
4218129,60152055,2016-01-19,34954662
9595606,56105948,2015-12-08,50172842
5042107,603953767,2020-02-09,53640550
13991086,556306035,2019-10-29,82484243
89981,71746621,2016-04-28,15177358
26464859,720329631,2021-01-01,261302133
28495257,431223260,2019-03-31,31833993
15255652,112723619,2016-11-07,29785698
20773149,514086081,2019-08-20,141373373
2919578,37150439,2015-07-05,29575747
33034427,562844202,2019-11-11,4335448
30759448,577257707,2019-12-15,215671442
15826315,255854775,2018-04-21,53419776
14222252,323428354,2018-09-15,209671140
38324251,529255311,2019-09-14,206676690
9825542,267873414,2018-05-23,108308527
24606140,289561695,2018-07-12,55528030
7859723,522943425,2019-09-02,23528602
20073959,310590486,2018-08-19,206282764
13674799,294766909,2018-07-22,20815101
16849098,317926553,2018-09-03,21724212
7040925,211108684,2017-11-12,136538494
18926629,363231598,2018-12-28,18138936
14475170,218299393,2017-12-11,44630959
21509362,647161988,2020-08-06,192346872
15534035,541577997,2019-10-05,190983460
45283030,725962996,2021-01-22,98850223
16744959,314807131,2018-08-27,181028100
7599595,460880216,2019-05-30,25461494
15488105,361318540,2018-12-23,40960346
38855420,562956433,2019-11-11,241116814
579977,54233014,2015-11-17,33668121
4129041,148551782,2017-05-01,47625411
2833975,407938567,2019-02-03,89349712
3591107,362507925,2018-12-26,31553045
38503941,553118029,2019-10-23,79673006
23271535,521969179,2019-09-01,1599030
11371773,506429720,2019-08-10,51755437
5853379,36955575,2015-07-03,32319682
18740413,217029712,2017-12-07,26242222
32658385,609670017,2020-02-23,331742569
2370212,720730692,2021-01-02,124353083
16825239,200976481,2017-10-07,15817260
38412843,578049685,2019-12-16,314893887
28931987,343531343,2018-11-01,28403205
413179,24175561,2014-12-22,21279632
17255880,407566592,2019-02-02,217706577
4457556,149934239,2017-05-06,82094175
28656609,574398761,2019-12-08,46557185
18881862,405417908,2019-01-27,31611580
5483145,146267971,2017-04-22,117975358
850307,243323304,2018-03-15,14593239
34315993,515894518,2019-08-23,123130357
9025011,349989826,2018-11-18,70803235
13592555,551088550,2019-10-19,87626320
945088,215872331,2017-12-02,64711779
9093930,495456654,2019-07-26,22253873
22162742,354823408,2018-12-02,227944043
9606990,404268418,2019-01-23,62267404
31292077,417326448,2019-02-26,137965000
239234,4429520,2013-05-05,5245739
3130108,76905353,2016-05-29,21005667
20639628,595607452,2020-01-20,246247691
21085801,482782710,2019-07-07,234671179
3090323,69923733,2016-04-14,46266794
35870104,545925744,2019-10-13,92715222
10081062,64515037,2016-03-05,55556030
1834172,29683647,2015-04-11,18250190
14573345,323931666,2018-09-16,124592611
9660680,311019962,2018-08-20,4220438
16435534,251077352,2018-04-07,27931580
31259834,613690257,2020-03-02,77584520
7526092,78490474,2016-06-07,13398585
30021219,601790534,2020-02-04,10001274
15510972,403954469,2019-01-22,148307380
4882717,56384205,2015-12-13,394522
16242291,469245448,2019-06-14,40988686
13987645,440770180,2019-04-21,236831233
1994289,670896586,2020-10-04,184703787
19542276,281045457,2018-06-24,197025350
15495194,340821022,2018-10-25,72700141
20585110,566327839,2019-11-19,275242734
1200344,114375914,2016-11-18,41060600
68765,351999265,2018-11-24,31994228
40138801,712780787,2020-11-30,289281792
24819423,273783118,2018-06-07,75074544
8461998,413673828,2019-02-17,8503682
30730635,559944404,2019-11-05,25444450
5508869,609746004,2020-02-23,43118506
4547273,115690635,2016-11-26,45920732
4308612,598668318,2020-01-27,5370866
28885326,486909025,2019-07-13,203461566
20752852,365345753,2019-01-01,107229157
9575157,475623616,2019-06-24,182256097
23658525,446428584,2019-05-01,248811818
35074566,501079860,2019-08-03,209900580
10636958,426112485,2019-03-20,166059838
8703776,62802472,2016-02-17,50763729
1140610,42058405,2015-08-10,23817807
15985800,227857164,2018-01-16,166172730
17651693,361798167,2018-12-24,13359543
1657110,13791238,2014-06-04,14975951
24479102,579368047,2019-12-20,225962328
13877683,245289507,2018-03-21,26881649
28910248,419283212,2019-03-03,132812909
16938755,558216579,2019-11-02,187703291
24835819,485079646,2019-07-10,272416761
40378645,575586425,2019-12-10,206531183
25815036,443307635,2019-04-25,54365326
34861651,483479644,2019-07-07,195232774
5192165,504379286,2019-08-07,142398536
13882423,258480028,2018-04-29,158544411
17728128,292886352,2018-07-19,180000974
1209921,259241436,2018-04-30,356801
46130091,714030698,2020-12-07,55367992
33081319,557418210,2019-11-01,44430405
15226733,315245887,2018-08-28,93600005
2092643,19728548,2014-09-17,18438921
19710533,321442674,2018-09-10,206229051
22432782,245406457,2018-03-22,50220489
25147845,456273598,2019-05-21,11248911
26054834,369382840,2019-01-10,58214055
6008839,69269696,2016-04-10,21813546
248756,107659782,2016-10-11,63788145
35318863,717891394,2020-12-24,120852407
17562756,195606406,2017-09-20,142783972
1097289,435375101,2019-04-10,79635354
16972473,199906001,2017-10-03,6455209
9785474,65241073,2016-03-12,31874665
18375685,263253957,2018-05-11,134807425
28421148,616756965,2020-03-10,30021011
24947512,539743941,2019-10-02,22342664
21484161,361808522,2018-12-24,212159007
23160299,330286940,2018-09-30,74655002
24436315,585150959,2019-12-31,34131466
466457,514727906,2019-08-21,27827331
27864316,339715078,2018-10-21,58632426
7656522,105887056,2016-10-03,49661340
20628052,359446708,2018-12-16,95148187
18647281,345498015,2018-11-05,2877175
17587982,467929725,2019-06-11,158508356
18866081,164430472,2017-06-27,13945865
13990438,146124226,2017-04-21,25679377
16493177,673305220,2020-10-11,369098977
42494731,725343254,2021-01-18,351566919
530288,14953674,2014-06-30,13575348
24005822,498168105,2019-07-29,120506845
11155266,252534100,2018-04-11,6523856
3739554,225966415,2018-01-08,2246824
31431816,507990874,2019-08-12,252083180
15673624,126954183,2017-01-15,53303168
5639167,562019845,2019-11-10,104761093
4078286,456989415,2019-05-23,126663355
19099408,414441512,2019-02-19,200696347
18220762,452929943,2019-05-14,34426468
13888120,337086226,2018-10-15,9623762
23758697,339847838,2018-10-22,9528803
8987520,278554501,2018-06-18,8247119
24745583,591954448,2020-01-12,38554816
10834150,158298112,2017-06-06,84704145
40787070,716854663,2020-12-20,122414292
287845,42405513,2015-08-13,36315589
34313601,708997313,2020-11-15,160073450
13476139,239551895,2018-03-02,9465273
7401569,102497684,2016-09-18,62291548
16755426,477498454,2019-06-28,257139054
268868,317810877,2018-09-02,111457774
8760442,410102881,2019-02-09,7629817
2337597,332792203,2018-10-06,130997684
32185276,632577362,2020-06-27,31243856
3358164,35644981,2015-06-21,29231476
35712812,578576799,2019-12-18,313360584
16690760,429304116,2019-03-27,232133028
2685408,486256981,2019-07-12,241458547
10815580,340288585,2018-10-23,22540800
38375218,613980088,2020-03-03,143779761
853129,33507711,2015-05-29,7173586
42616311,662243911,2020-09-08,361365889
8657655,82453790,2016-06-27,3120846
2258350,400479642,2019-01-12,150345246
30803049,533737190,2019-09-22,2786038
99749,74633620,2016-05-16,11741552
34834516,468260998,2019-06-12,174621940
8718396,585857303,2020-01-01,38610848
14796743,151002637,2017-05-10,117007154
13743350,331808509,2018-10-03,12080298
5630167,252854257,2018-04-12,138513125
10595732,103314331,2016-09-21,19033839
15860379,316927786,2018-09-01,121622902
41182400,661625494,2020-09-07,142870082
4022383,226952393,2018-01-13,29020543
13515422,429105083,2019-03-27,215155087
986727,62878777,2016-02-18,33739269
21794529,577137508,2019-12-15,312922863
1583653,76650059,2016-05-28,12101916
16220383,353198611,2018-11-27,48523742
12965792,197460170,2017-09-25,23067120
9065671,553223006,2019-10-23,43267834
6716252,87244148,2016-07-19,3487636
29829105,414774659,2019-02-20,217472885
2854368,544415823,2019-10-10,238607637
10695551,259144338,2018-04-30,172800997
23996626,494266857,2019-07-24,30653649
31581638,722373241,2021-01-06,51581914
